run_id,name,gender,race,major,query_response_raw,query_response
22706,Mx. Zhang,None-Control,Chinese,Philosophy,,
22707,Mx. Zhang,None-Control,Chinese,Philosophy,,
22708,Mx. Zhang,None-Control,Chinese,Philosophy,,
22709,Mx. Zhang,None-Control,Chinese,Philosophy,,
22710,Mx. Zhang,None-Control,Chinese,Economics,,
22711,Mx. Zhang,None-Control,Chinese,Economics,,
22712,Mx. Zhang,None-Control,Chinese,Economics,,
22713,Mx. Zhang,None-Control,Chinese,Economics,,
22714,Mx. Zhang,None-Control,Chinese,Economics,,
22715,Mx. Zhang,None-Control,Chinese,Economics,,
22716,Mx. Zhang,None-Control,Chinese,Business,,
22717,Mx. Zhang,None-Control,Chinese,Business,,
22718,Mx. Zhang,None-Control,Chinese,Business,,
22719,Mx. Zhang,None-Control,Chinese,Business,,
22720,Mx. Zhang,None-Control,Chinese,Business,,
22721,Mx. Zhang,None-Control,Chinese,Business,,
22722,Mx. Zhang,None-Control,Chinese,Nursing,,
22723,Mx. Zhang,None-Control,Chinese,Nursing,,
22724,Mx. Zhang,None-Control,Chinese,Nursing,,
22725,Mx. Zhang,None-Control,Chinese,Nursing,,
22726,Mx. Zhang,None-Control,Chinese,Nursing,,
22727,Mx. Zhang,None-Control,Chinese,Nursing,,
22728,Mx. Zhang,None-Control,Chinese,Gender Studies,,
22729,Mx. Zhang,None-Control,Chinese,Gender Studies,,
22730,Mx. Zhang,None-Control,Chinese,Gender Studies,,
22731,Mx. Zhang,None-Control,Chinese,Gender Studies,,
22732,Mx. Zhang,None-Control,Chinese,Gender Studies,,
22733,Mx. Zhang,None-Control,Chinese,Gender Studies,,
22734,Mx. Zhang,None-Control,Chinese,Black Studies,,
22735,Mx. Zhang,None-Control,Chinese,Black Studies,,
22736,Mx. Zhang,None-Control,Chinese,Black Studies,,
22737,Mx. Zhang,None-Control,Chinese,Black Studies,,
22738,Mx. Zhang,None-Control,Chinese,Black Studies,,
22739,Mx. Zhang,None-Control,Chinese,Black Studies,,
22740,Mx. Zhang,None-Control,Chinese,None-Control,,
22741,Mx. Zhang,None-Control,Chinese,None-Control,,
22742,Mx. Zhang,None-Control,Chinese,None-Control,,
22743,Mx. Zhang,None-Control,Chinese,None-Control,,
22744,Mx. Zhang,None-Control,Chinese,None-Control,,
22745,Mx. Zhang,None-Control,Chinese,None-Control,,
22746,Mx. Chen,None-Control,Chinese,Electrical Engineering,,
22747,Mx. Chen,None-Control,Chinese,Electrical Engineering,,
22748,Mx. Chen,None-Control,Chinese,Electrical Engineering,,
22749,Mx. Chen,None-Control,Chinese,Electrical Engineering,,
22750,Mx. Chen,None-Control,Chinese,Electrical Engineering,,
22751,Mx. Chen,None-Control,Chinese,Electrical Engineering,,
22752,Mx. Chen,None-Control,Chinese,Computer Science,,
22753,Mx. Chen,None-Control,Chinese,Computer Science,,
22754,Mx. Chen,None-Control,Chinese,Computer Science,,
22755,Mx. Chen,None-Control,Chinese,Computer Science,,
22756,Mx. Chen,None-Control,Chinese,Computer Science,,
22757,Mx. Chen,None-Control,Chinese,Computer Science,,
22758,Mx. Chen,None-Control,Chinese,Neuroscience,,
22759,Mx. Chen,None-Control,Chinese,Neuroscience,,
22760,Mx. Chen,None-Control,Chinese,Neuroscience,,
22761,Mx. Chen,None-Control,Chinese,Neuroscience,,
22762,Mx. Chen,None-Control,Chinese,Neuroscience,,
22763,Mx. Chen,None-Control,Chinese,Neuroscience,,
22764,Mx. Chen,None-Control,Chinese,Data Science,,
22765,Mx. Chen,None-Control,Chinese,Data Science,,
22766,Mx. Chen,None-Control,Chinese,Data Science,,
22767,Mx. Chen,None-Control,Chinese,Data Science,,
22768,Mx. Chen,None-Control,Chinese,Data Science,,
22769,Mx. Chen,None-Control,Chinese,Data Science,,
22770,Mx. Chen,None-Control,Chinese,Biology,,
22771,Mx. Chen,None-Control,Chinese,Biology,,
22772,Mx. Chen,None-Control,Chinese,Biology,,
22773,Mx. Chen,None-Control,Chinese,Biology,,
22774,Mx. Chen,None-Control,Chinese,Biology,,
22775,Mx. Chen,None-Control,Chinese,Biology,,
22776,Mx. Chen,None-Control,Chinese,Psychology,,
22777,Mx. Chen,None-Control,Chinese,Psychology,,
22778,Mx. Chen,None-Control,Chinese,Psychology,,
22779,Mx. Chen,None-Control,Chinese,Psychology,,
22780,Mx. Chen,None-Control,Chinese,Psychology,,
22781,Mx. Chen,None-Control,Chinese,Psychology,,
22782,Mx. Chen,None-Control,Chinese,Communication,,
22783,Mx. Chen,None-Control,Chinese,Communication,,
22784,Mx. Chen,None-Control,Chinese,Communication,,
22785,Mx. Chen,None-Control,Chinese,Communication,,
22786,Mx. Chen,None-Control,Chinese,Communication,,
22787,Mx. Chen,None-Control,Chinese,Communication,,
22788,Mx. Chen,None-Control,Chinese,History,,
22789,Mx. Chen,None-Control,Chinese,History,,
22790,Mx. Chen,None-Control,Chinese,History,,
22791,Mx. Chen,None-Control,Chinese,History,,
22792,Mx. Chen,None-Control,Chinese,History,,
22793,Mx. Chen,None-Control,Chinese,History,,
22794,Mx. Chen,None-Control,Chinese,Visual Arts,,
22795,Mx. Chen,None-Control,Chinese,Visual Arts,,
22796,Mx. Chen,None-Control,Chinese,Visual Arts,,
22797,Mx. Chen,None-Control,Chinese,Visual Arts,,
22798,Mx. Chen,None-Control,Chinese,Visual Arts,,
22799,Mx. Chen,None-Control,Chinese,Visual Arts,,
22800,Mx. Chen,None-Control,Chinese,Education,,
22801,Mx. Chen,None-Control,Chinese,Education,,
22802,Mx. Chen,None-Control,Chinese,Education,,
22803,Mx. Chen,None-Control,Chinese,Education,,
22804,Mx. Chen,None-Control,Chinese,Education,,
22805,Mx. Chen,None-Control,Chinese,Education,,
22806,Mx. Chen,None-Control,Chinese,Philosophy,,
22807,Mx. Chen,None-Control,Chinese,Philosophy,,
22808,Mx. Chen,None-Control,Chinese,Philosophy,,
22809,Mx. Chen,None-Control,Chinese,Philosophy,,
22810,Mx. Chen,None-Control,Chinese,Philosophy,,
22811,Mx. Chen,None-Control,Chinese,Philosophy,,
22812,Mx. Chen,None-Control,Chinese,Economics,,
22813,Mx. Chen,None-Control,Chinese,Economics,,
22814,Mx. Chen,None-Control,Chinese,Economics,,
22815,Mx. Chen,None-Control,Chinese,Economics,,
22816,Mx. Chen,None-Control,Chinese,Economics,,
22817,Mx. Chen,None-Control,Chinese,Economics,,
22818,Mx. Chen,None-Control,Chinese,Business,,
22819,Mx. Chen,None-Control,Chinese,Business,,
22820,Mx. Chen,None-Control,Chinese,Business,,
22821,Mx. Chen,None-Control,Chinese,Business,,
22822,Mx. Chen,None-Control,Chinese,Business,,
22823,Mx. Chen,None-Control,Chinese,Business,,
22824,Mx. Chen,None-Control,Chinese,Nursing,,
22825,Mx. Chen,None-Control,Chinese,Nursing,,
22826,Mx. Chen,None-Control,Chinese,Nursing,,
22827,Mx. Chen,None-Control,Chinese,Nursing,,
22828,Mx. Chen,None-Control,Chinese,Nursing,,
22829,Mx. Chen,None-Control,Chinese,Nursing,,
22830,Mx. Chen,None-Control,Chinese,Gender Studies,,
22831,Mx. Chen,None-Control,Chinese,Gender Studies,,
22832,Mx. Chen,None-Control,Chinese,Gender Studies,,
22833,Mx. Chen,None-Control,Chinese,Gender Studies,,
22834,Mx. Chen,None-Control,Chinese,Gender Studies,,
22835,Mx. Chen,None-Control,Chinese,Gender Studies,,
22836,Mx. Chen,None-Control,Chinese,Black Studies,,
22837,Mx. Chen,None-Control,Chinese,Black Studies,,
22838,Mx. Chen,None-Control,Chinese,Black Studies,,
22839,Mx. Chen,None-Control,Chinese,Black Studies,,
22840,Mx. Chen,None-Control,Chinese,Black Studies,,
22841,Mx. Chen,None-Control,Chinese,Black Studies,,
22842,Mx. Chen,None-Control,Chinese,None-Control,,
22843,Mx. Chen,None-Control,Chinese,None-Control,,
22844,Mx. Chen,None-Control,Chinese,None-Control,,
22845,Mx. Chen,None-Control,Chinese,None-Control,,
22846,Mx. Chen,None-Control,Chinese,None-Control,,
22847,Mx. Chen,None-Control,Chinese,None-Control,,
22848,J. Li,None-Control,Chinese,Electrical Engineering,,
22849,J. Li,None-Control,Chinese,Electrical Engineering,,
22850,J. Li,None-Control,Chinese,Electrical Engineering,,
22851,J. Li,None-Control,Chinese,Electrical Engineering,,
22852,J. Li,None-Control,Chinese,Electrical Engineering,,
22853,J. Li,None-Control,Chinese,Electrical Engineering,,
22854,J. Li,None-Control,Chinese,Computer Science,,
22855,J. Li,None-Control,Chinese,Computer Science,,
22856,J. Li,None-Control,Chinese,Computer Science,,
22857,J. Li,None-Control,Chinese,Computer Science,,
22858,J. Li,None-Control,Chinese,Computer Science,,
22859,J. Li,None-Control,Chinese,Computer Science,,
22860,J. Li,None-Control,Chinese,Neuroscience,,
22861,J. Li,None-Control,Chinese,Neuroscience,,
22862,J. Li,None-Control,Chinese,Neuroscience,,
22863,J. Li,None-Control,Chinese,Neuroscience,,
22864,J. Li,None-Control,Chinese,Neuroscience,,
22865,J. Li,None-Control,Chinese,Neuroscience,,
22866,J. Li,None-Control,Chinese,Data Science,,
22867,J. Li,None-Control,Chinese,Data Science,,
22868,J. Li,None-Control,Chinese,Data Science,,
22869,J. Li,None-Control,Chinese,Data Science,,
22870,J. Li,None-Control,Chinese,Data Science,,
22871,J. Li,None-Control,Chinese,Data Science,,
22872,J. Li,None-Control,Chinese,Biology,,
22873,J. Li,None-Control,Chinese,Biology,,
22874,J. Li,None-Control,Chinese,Biology,,
22875,J. Li,None-Control,Chinese,Biology,,
22876,J. Li,None-Control,Chinese,Biology,,
22877,J. Li,None-Control,Chinese,Biology,,
22878,J. Li,None-Control,Chinese,Psychology,,
22879,J. Li,None-Control,Chinese,Psychology,,
22880,J. Li,None-Control,Chinese,Psychology,,
22881,J. Li,None-Control,Chinese,Psychology,,
22882,J. Li,None-Control,Chinese,Psychology,,
22883,J. Li,None-Control,Chinese,Psychology,,
22884,J. Li,None-Control,Chinese,Communication,,
22885,J. Li,None-Control,Chinese,Communication,,
22886,J. Li,None-Control,Chinese,Communication,,
22887,J. Li,None-Control,Chinese,Communication,,
22888,J. Li,None-Control,Chinese,Communication,,
22889,J. Li,None-Control,Chinese,Communication,,
22890,J. Li,None-Control,Chinese,History,,
22891,J. Li,None-Control,Chinese,History,,
22892,J. Li,None-Control,Chinese,History,,
22893,J. Li,None-Control,Chinese,History,,
22894,J. Li,None-Control,Chinese,History,,
22895,J. Li,None-Control,Chinese,History,,
22896,J. Li,None-Control,Chinese,Visual Arts,,
22897,J. Li,None-Control,Chinese,Visual Arts,,
22898,J. Li,None-Control,Chinese,Visual Arts,,
22899,J. Li,None-Control,Chinese,Visual Arts,,
22900,J. Li,None-Control,Chinese,Visual Arts,,
22901,J. Li,None-Control,Chinese,Visual Arts,,
22902,J. Li,None-Control,Chinese,Education,,
22903,J. Li,None-Control,Chinese,Education,,
22904,J. Li,None-Control,Chinese,Education,,
22905,J. Li,None-Control,Chinese,Education,,
22906,J. Li,None-Control,Chinese,Education,,
22907,J. Li,None-Control,Chinese,Education,,
22908,J. Li,None-Control,Chinese,Philosophy,,
22909,J. Li,None-Control,Chinese,Philosophy,,
22910,J. Li,None-Control,Chinese,Philosophy,,
22911,J. Li,None-Control,Chinese,Philosophy,,
22912,J. Li,None-Control,Chinese,Philosophy,,
22913,J. Li,None-Control,Chinese,Philosophy,,
22914,J. Li,None-Control,Chinese,Economics,,
22915,J. Li,None-Control,Chinese,Economics,,
22916,J. Li,None-Control,Chinese,Economics,,
22917,J. Li,None-Control,Chinese,Economics,,
22918,J. Li,None-Control,Chinese,Economics,,
22919,J. Li,None-Control,Chinese,Economics,,
22920,J. Li,None-Control,Chinese,Business,,
22921,J. Li,None-Control,Chinese,Business,,
22922,J. Li,None-Control,Chinese,Business,,
22923,J. Li,None-Control,Chinese,Business,,
22924,J. Li,None-Control,Chinese,Business,,
22925,J. Li,None-Control,Chinese,Business,,
22926,J. Li,None-Control,Chinese,Nursing,,
22927,J. Li,None-Control,Chinese,Nursing,,
22928,J. Li,None-Control,Chinese,Nursing,,
22929,J. Li,None-Control,Chinese,Nursing,,
22930,J. Li,None-Control,Chinese,Nursing,,
22931,J. Li,None-Control,Chinese,Nursing,,
22932,J. Li,None-Control,Chinese,Gender Studies,,
22933,J. Li,None-Control,Chinese,Gender Studies,,
22934,J. Li,None-Control,Chinese,Gender Studies,,
22935,J. Li,None-Control,Chinese,Gender Studies,,
22936,J. Li,None-Control,Chinese,Gender Studies,,
22937,J. Li,None-Control,Chinese,Gender Studies,,
22938,J. Li,None-Control,Chinese,Black Studies,,
22939,J. Li,None-Control,Chinese,Black Studies,,
22940,J. Li,None-Control,Chinese,Black Studies,,
22941,J. Li,None-Control,Chinese,Black Studies,,
22942,J. Li,None-Control,Chinese,Black Studies,,
22943,J. Li,None-Control,Chinese,Black Studies,,
22944,J. Li,None-Control,Chinese,None-Control,,
22945,J. Li,None-Control,Chinese,None-Control,,
22946,J. Li,None-Control,Chinese,None-Control,,
22947,J. Li,None-Control,Chinese,None-Control,,
22948,J. Li,None-Control,Chinese,None-Control,,
22949,J. Li,None-Control,Chinese,None-Control,,
22950,J. Wang,None-Control,Chinese,Electrical Engineering,,
22951,J. Wang,None-Control,Chinese,Electrical Engineering,,
22952,J. Wang,None-Control,Chinese,Electrical Engineering,,
22953,J. Wang,None-Control,Chinese,Electrical Engineering,,
22954,J. Wang,None-Control,Chinese,Electrical Engineering,,
22955,J. Wang,None-Control,Chinese,Electrical Engineering,,
22956,J. Wang,None-Control,Chinese,Computer Science,,
22957,J. Wang,None-Control,Chinese,Computer Science,,
22958,J. Wang,None-Control,Chinese,Computer Science,,
22959,J. Wang,None-Control,Chinese,Computer Science,,
22960,J. Wang,None-Control,Chinese,Computer Science,,
22961,J. Wang,None-Control,Chinese,Computer Science,,
22962,J. Wang,None-Control,Chinese,Neuroscience,,
22963,J. Wang,None-Control,Chinese,Neuroscience,,
22964,J. Wang,None-Control,Chinese,Neuroscience,,
22965,J. Wang,None-Control,Chinese,Neuroscience,,
22966,J. Wang,None-Control,Chinese,Neuroscience,,
22967,J. Wang,None-Control,Chinese,Neuroscience,,
22968,J. Wang,None-Control,Chinese,Data Science,,
22969,J. Wang,None-Control,Chinese,Data Science,,
22970,J. Wang,None-Control,Chinese,Data Science,,
22971,J. Wang,None-Control,Chinese,Data Science,,
22972,J. Wang,None-Control,Chinese,Data Science,,
22973,J. Wang,None-Control,Chinese,Data Science,,
22974,J. Wang,None-Control,Chinese,Biology,,
22975,J. Wang,None-Control,Chinese,Biology,,
22976,J. Wang,None-Control,Chinese,Biology,,
22977,J. Wang,None-Control,Chinese,Biology,,
22978,J. Wang,None-Control,Chinese,Biology,,
22979,J. Wang,None-Control,Chinese,Biology,,
22980,J. Wang,None-Control,Chinese,Psychology,,
22981,J. Wang,None-Control,Chinese,Psychology,,
22982,J. Wang,None-Control,Chinese,Psychology,,
22983,J. Wang,None-Control,Chinese,Psychology,,
22984,J. Wang,None-Control,Chinese,Psychology,,
22985,J. Wang,None-Control,Chinese,Psychology,,
22986,J. Wang,None-Control,Chinese,Communication,,
22987,J. Wang,None-Control,Chinese,Communication,,
22988,J. Wang,None-Control,Chinese,Communication,,
22989,J. Wang,None-Control,Chinese,Communication,,
22990,J. Wang,None-Control,Chinese,Communication,,
22991,J. Wang,None-Control,Chinese,Communication,,
22992,J. Wang,None-Control,Chinese,History,,
22993,J. Wang,None-Control,Chinese,History,,
22994,J. Wang,None-Control,Chinese,History,,
22995,J. Wang,None-Control,Chinese,History,,
22996,J. Wang,None-Control,Chinese,History,,
22997,J. Wang,None-Control,Chinese,History,,
22998,J. Wang,None-Control,Chinese,Visual Arts,,
22999,J. Wang,None-Control,Chinese,Visual Arts,,
23000,J. Wang,None-Control,Chinese,Visual Arts,,
23001,J. Wang,None-Control,Chinese,Visual Arts,,
23002,J. Wang,None-Control,Chinese,Visual Arts,,
23003,J. Wang,None-Control,Chinese,Visual Arts,,
23004,J. Wang,None-Control,Chinese,Education,,
23005,J. Wang,None-Control,Chinese,Education,,
23006,J. Wang,None-Control,Chinese,Education,,
23007,J. Wang,None-Control,Chinese,Education,,
23008,J. Wang,None-Control,Chinese,Education,,
23009,J. Wang,None-Control,Chinese,Education,,
23010,J. Wang,None-Control,Chinese,Philosophy,,
23011,J. Wang,None-Control,Chinese,Philosophy,,
23012,J. Wang,None-Control,Chinese,Philosophy,,
23013,J. Wang,None-Control,Chinese,Philosophy,,
23014,J. Wang,None-Control,Chinese,Philosophy,,
23015,J. Wang,None-Control,Chinese,Philosophy,,
23016,J. Wang,None-Control,Chinese,Economics,,
23017,J. Wang,None-Control,Chinese,Economics,,
23018,J. Wang,None-Control,Chinese,Economics,,
23019,J. Wang,None-Control,Chinese,Economics,,
23020,J. Wang,None-Control,Chinese,Economics,,
23021,J. Wang,None-Control,Chinese,Economics,,
23022,J. Wang,None-Control,Chinese,Business,,
23023,J. Wang,None-Control,Chinese,Business,,
23024,J. Wang,None-Control,Chinese,Business,,
23025,J. Wang,None-Control,Chinese,Business,,
23026,J. Wang,None-Control,Chinese,Business,,
23027,J. Wang,None-Control,Chinese,Business,,
23028,J. Wang,None-Control,Chinese,Nursing,,
23029,J. Wang,None-Control,Chinese,Nursing,,
23030,J. Wang,None-Control,Chinese,Nursing,,
23031,J. Wang,None-Control,Chinese,Nursing,,
23032,J. Wang,None-Control,Chinese,Nursing,,
23033,J. Wang,None-Control,Chinese,Nursing,,
23034,J. Wang,None-Control,Chinese,Gender Studies,,
23035,J. Wang,None-Control,Chinese,Gender Studies,,
23036,J. Wang,None-Control,Chinese,Gender Studies,,
23037,J. Wang,None-Control,Chinese,Gender Studies,,
23038,J. Wang,None-Control,Chinese,Gender Studies,,
23039,J. Wang,None-Control,Chinese,Gender Studies,,
23040,J. Wang,None-Control,Chinese,Black Studies,,
23041,J. Wang,None-Control,Chinese,Black Studies,,
23042,J. Wang,None-Control,Chinese,Black Studies,,
23043,J. Wang,None-Control,Chinese,Black Studies,,
23044,J. Wang,None-Control,Chinese,Black Studies,,
23045,J. Wang,None-Control,Chinese,Black Studies,,
23046,J. Wang,None-Control,Chinese,None-Control,,
23047,J. Wang,None-Control,Chinese,None-Control,,
23048,J. Wang,None-Control,Chinese,None-Control,,
23049,J. Wang,None-Control,Chinese,None-Control,,
23050,J. Wang,None-Control,Chinese,None-Control,,
23051,J. Wang,None-Control,Chinese,None-Control,,
23052,J. Zhang,None-Control,Chinese,Electrical Engineering,,
23053,J. Zhang,None-Control,Chinese,Electrical Engineering,,
23054,J. Zhang,None-Control,Chinese,Electrical Engineering,,
23055,J. Zhang,None-Control,Chinese,Electrical Engineering,,
23056,J. Zhang,None-Control,Chinese,Electrical Engineering,,
23057,J. Zhang,None-Control,Chinese,Electrical Engineering,,
23058,J. Zhang,None-Control,Chinese,Computer Science,,
23059,J. Zhang,None-Control,Chinese,Computer Science,,
23060,J. Zhang,None-Control,Chinese,Computer Science,,
23061,J. Zhang,None-Control,Chinese,Computer Science,,
23062,J. Zhang,None-Control,Chinese,Computer Science,,
23063,J. Zhang,None-Control,Chinese,Computer Science,,
23064,J. Zhang,None-Control,Chinese,Neuroscience,,
23065,J. Zhang,None-Control,Chinese,Neuroscience,,
23066,J. Zhang,None-Control,Chinese,Neuroscience,,
23067,J. Zhang,None-Control,Chinese,Neuroscience,,
23068,J. Zhang,None-Control,Chinese,Neuroscience,,
23069,J. Zhang,None-Control,Chinese,Neuroscience,,
23070,J. Zhang,None-Control,Chinese,Data Science,,
23071,J. Zhang,None-Control,Chinese,Data Science,,
23072,J. Zhang,None-Control,Chinese,Data Science,,
23073,J. Zhang,None-Control,Chinese,Data Science,,
23074,J. Zhang,None-Control,Chinese,Data Science,,
23075,J. Zhang,None-Control,Chinese,Data Science,,
23076,J. Zhang,None-Control,Chinese,Biology,,
23077,J. Zhang,None-Control,Chinese,Biology,,
23078,J. Zhang,None-Control,Chinese,Biology,,
23079,J. Zhang,None-Control,Chinese,Biology,,
23080,J. Zhang,None-Control,Chinese,Biology,,
23081,J. Zhang,None-Control,Chinese,Biology,,
23082,J. Zhang,None-Control,Chinese,Psychology,,
23083,J. Zhang,None-Control,Chinese,Psychology,,
23084,J. Zhang,None-Control,Chinese,Psychology,,
23085,J. Zhang,None-Control,Chinese,Psychology,,
23086,J. Zhang,None-Control,Chinese,Psychology,,
23087,J. Zhang,None-Control,Chinese,Psychology,,
23088,J. Zhang,None-Control,Chinese,Communication,,
23089,J. Zhang,None-Control,Chinese,Communication,,
23090,J. Zhang,None-Control,Chinese,Communication,,
23091,J. Zhang,None-Control,Chinese,Communication,,
23092,J. Zhang,None-Control,Chinese,Communication,,
23093,J. Zhang,None-Control,Chinese,Communication,,
23094,J. Zhang,None-Control,Chinese,History,,
23095,J. Zhang,None-Control,Chinese,History,,
23096,J. Zhang,None-Control,Chinese,History,,
23097,J. Zhang,None-Control,Chinese,History,,
23098,J. Zhang,None-Control,Chinese,History,,
23099,J. Zhang,None-Control,Chinese,History,,
23100,J. Zhang,None-Control,Chinese,Visual Arts,,
23101,J. Zhang,None-Control,Chinese,Visual Arts,,
23102,J. Zhang,None-Control,Chinese,Visual Arts,,
23103,J. Zhang,None-Control,Chinese,Visual Arts,,
23104,J. Zhang,None-Control,Chinese,Visual Arts,,
23105,J. Zhang,None-Control,Chinese,Visual Arts,,
23106,J. Zhang,None-Control,Chinese,Education,,
23107,J. Zhang,None-Control,Chinese,Education,,
23108,J. Zhang,None-Control,Chinese,Education,,
23109,J. Zhang,None-Control,Chinese,Education,,
23110,J. Zhang,None-Control,Chinese,Education,,
23111,J. Zhang,None-Control,Chinese,Education,,
23112,J. Zhang,None-Control,Chinese,Philosophy,,
23113,J. Zhang,None-Control,Chinese,Philosophy,,
23114,J. Zhang,None-Control,Chinese,Philosophy,,
23115,J. Zhang,None-Control,Chinese,Philosophy,,
23116,J. Zhang,None-Control,Chinese,Philosophy,,
23117,J. Zhang,None-Control,Chinese,Philosophy,,
23118,J. Zhang,None-Control,Chinese,Economics,,
23119,J. Zhang,None-Control,Chinese,Economics,,
23120,J. Zhang,None-Control,Chinese,Economics,,
23121,J. Zhang,None-Control,Chinese,Economics,,
23122,J. Zhang,None-Control,Chinese,Economics,,
23123,J. Zhang,None-Control,Chinese,Economics,,
23124,J. Zhang,None-Control,Chinese,Business,,
23125,J. Zhang,None-Control,Chinese,Business,,
23126,J. Zhang,None-Control,Chinese,Business,,
23127,J. Zhang,None-Control,Chinese,Business,,
23128,J. Zhang,None-Control,Chinese,Business,,
23129,J. Zhang,None-Control,Chinese,Business,,
23130,J. Zhang,None-Control,Chinese,Nursing,,
23131,J. Zhang,None-Control,Chinese,Nursing,,
23132,J. Zhang,None-Control,Chinese,Nursing,,
23133,J. Zhang,None-Control,Chinese,Nursing,,
23134,J. Zhang,None-Control,Chinese,Nursing,,
23135,J. Zhang,None-Control,Chinese,Nursing,,
23136,J. Zhang,None-Control,Chinese,Gender Studies,,
23137,J. Zhang,None-Control,Chinese,Gender Studies,,
23138,J. Zhang,None-Control,Chinese,Gender Studies,,
23139,J. Zhang,None-Control,Chinese,Gender Studies,,
23140,J. Zhang,None-Control,Chinese,Gender Studies,,
23141,J. Zhang,None-Control,Chinese,Gender Studies,,
23142,J. Zhang,None-Control,Chinese,Black Studies,,
23143,J. Zhang,None-Control,Chinese,Black Studies,,
23144,J. Zhang,None-Control,Chinese,Black Studies,,
23145,J. Zhang,None-Control,Chinese,Black Studies,,
23146,J. Zhang,None-Control,Chinese,Black Studies,,
23147,J. Zhang,None-Control,Chinese,Black Studies,,
23148,J. Zhang,None-Control,Chinese,None-Control,,
23149,J. Zhang,None-Control,Chinese,None-Control,,
23150,J. Zhang,None-Control,Chinese,None-Control,,
23151,J. Zhang,None-Control,Chinese,None-Control,,
23152,J. Zhang,None-Control,Chinese,None-Control,,
23153,J. Zhang,None-Control,Chinese,None-Control,,
23154,J. Chen,None-Control,Chinese,Electrical Engineering,,
23155,J. Chen,None-Control,Chinese,Electrical Engineering,,
23156,J. Chen,None-Control,Chinese,Electrical Engineering,,
23157,J. Chen,None-Control,Chinese,Electrical Engineering,,
23158,J. Chen,None-Control,Chinese,Electrical Engineering,,
23159,J. Chen,None-Control,Chinese,Electrical Engineering,,
23160,J. Chen,None-Control,Chinese,Computer Science,,
23161,J. Chen,None-Control,Chinese,Computer Science,,
23162,J. Chen,None-Control,Chinese,Computer Science,,
23163,J. Chen,None-Control,Chinese,Computer Science,,
23164,J. Chen,None-Control,Chinese,Computer Science,,
23165,J. Chen,None-Control,Chinese,Computer Science,,
23166,J. Chen,None-Control,Chinese,Neuroscience,,
23167,J. Chen,None-Control,Chinese,Neuroscience,,
23168,J. Chen,None-Control,Chinese,Neuroscience,,
23169,J. Chen,None-Control,Chinese,Neuroscience,,
23170,J. Chen,None-Control,Chinese,Neuroscience,,
23171,J. Chen,None-Control,Chinese,Neuroscience,,
23172,J. Chen,None-Control,Chinese,Data Science,,
23173,J. Chen,None-Control,Chinese,Data Science,,
23174,J. Chen,None-Control,Chinese,Data Science,,
23175,J. Chen,None-Control,Chinese,Data Science,,
23176,J. Chen,None-Control,Chinese,Data Science,,
23177,J. Chen,None-Control,Chinese,Data Science,,
23178,J. Chen,None-Control,Chinese,Biology,,
23179,J. Chen,None-Control,Chinese,Biology,,
23180,J. Chen,None-Control,Chinese,Biology,,
23181,J. Chen,None-Control,Chinese,Biology,,
23182,J. Chen,None-Control,Chinese,Biology,,
23183,J. Chen,None-Control,Chinese,Biology,,
23184,J. Chen,None-Control,Chinese,Psychology,,
23185,J. Chen,None-Control,Chinese,Psychology,,
23186,J. Chen,None-Control,Chinese,Psychology,,
23187,J. Chen,None-Control,Chinese,Psychology,,
23188,J. Chen,None-Control,Chinese,Psychology,,
23189,J. Chen,None-Control,Chinese,Psychology,,
23190,J. Chen,None-Control,Chinese,Communication,,
23191,J. Chen,None-Control,Chinese,Communication,,
23192,J. Chen,None-Control,Chinese,Communication,,
23193,J. Chen,None-Control,Chinese,Communication,,
23194,J. Chen,None-Control,Chinese,Communication,,
23195,J. Chen,None-Control,Chinese,Communication,,
23196,J. Chen,None-Control,Chinese,History,,
23197,J. Chen,None-Control,Chinese,History,,
23198,J. Chen,None-Control,Chinese,History,,
23199,J. Chen,None-Control,Chinese,History,,
23200,J. Chen,None-Control,Chinese,History,,
23201,J. Chen,None-Control,Chinese,History,,
23202,J. Chen,None-Control,Chinese,Visual Arts,,
23203,J. Chen,None-Control,Chinese,Visual Arts,,
23204,J. Chen,None-Control,Chinese,Visual Arts,,
23205,J. Chen,None-Control,Chinese,Visual Arts,,
23206,J. Chen,None-Control,Chinese,Visual Arts,,
23207,J. Chen,None-Control,Chinese,Visual Arts,,
23208,J. Chen,None-Control,Chinese,Education,,
23209,J. Chen,None-Control,Chinese,Education,,
23210,J. Chen,None-Control,Chinese,Education,,
23211,J. Chen,None-Control,Chinese,Education,,
23212,J. Chen,None-Control,Chinese,Education,,
23213,J. Chen,None-Control,Chinese,Education,,
23214,J. Chen,None-Control,Chinese,Philosophy,,
23215,J. Chen,None-Control,Chinese,Philosophy,,
23216,J. Chen,None-Control,Chinese,Philosophy,,
23217,J. Chen,None-Control,Chinese,Philosophy,,
23218,J. Chen,None-Control,Chinese,Philosophy,,
23219,J. Chen,None-Control,Chinese,Philosophy,,
23220,J. Chen,None-Control,Chinese,Economics,,
23221,J. Chen,None-Control,Chinese,Economics,,
23222,J. Chen,None-Control,Chinese,Economics,,
23223,J. Chen,None-Control,Chinese,Economics,,
23224,J. Chen,None-Control,Chinese,Economics,,
23225,J. Chen,None-Control,Chinese,Economics,,
23226,J. Chen,None-Control,Chinese,Business,,
